Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Spectral Count	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Spectral Count	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Spectral Count	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Spectral Count	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Spectral Count	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Spectral Count	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 Total Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Unique Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Unique Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Unique Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Unique Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Unique Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Unique Intensity	20220208_002_LN229_EVmix_S362008_Slot1-1_1_2991 MaxLFQ Total Intensity	20220208_003_Tumor_EVenriched_S362011_Slot1-2_1_2992 MaxLFQ Total Intensity	20220208_004_Tumor_EVmix_S362010_Slot1-3_1_2993 MaxLFQ Total Intensity	20220208_005_Healthy_EVenriched_S362013_Slot1-4_1_2994 MaxLFQ Total Intensity	20220208_006_LN229_EVenriched_S362009_Slot1-5_1_2995 MaxLFQ Total Intensity	20220208_007_Healthy_EVmix_S362012_Slot1-6_1_2996 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|O14745|NHRF1_HUMAN	O14745	NHRF1_HUMAN	SLC9A3R1	358	27.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	1.0000	0.9990	9	17	17	17	2	0	0	0	0	15	2	0	0	0	0	15	2	0	0	0	0	15	39477.75	0.0	0.0	0.0	0.0	404465.7	39477.75	0.0	0.0	0.0	0.0	404465.7	39477.75	0.0	0.0	0.0	0.0	404465.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O14791|APOL1_HUMAN	O14791	APOL1_HUMAN	APOL1	398	32.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Apolipoprotein L1	1.0000	0.9990	15	86	86	86	0	7	52	0	0	27	0	7	52	0	0	27	0	7	52	0	0	27	0.0	205897.33	2474656.5	0.0	0.0	2439106.5	0.0	205897.33	2474656.5	0.0	0.0	2439106.5	0.0	205897.33	2474656.5	0.0	0.0	2439106.5	0.0	302951.88	867321.3	0.0	0.0	834949.8	0.0	302951.88	867321.3	0.0	0.0	834949.8	0.0	302951.88	867321.3	0.0	0.0	834949.8	
sp|O14950|ML12B_HUMAN	O14950	ML12B_HUMAN	MYL12B	172	47.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Myosin regulatory light chain 12B	1.0000	0.9990	7	33	0	33	10	0	0	0	0	23	0	0	0	0	0	0	10	0	0	0	0	23	132990.97	0.0	0.0	0.0	0.0	704051.6	0.0	0.0	0.0	0.0	0.0	0.0	132990.97	0.0	0.0	0.0	0.0	704051.6	69535.09	0.0	0.0	0.0	0.0	286833.94	0.0	0.0	0.0	0.0	0.0	0.0	69535.09	0.0	0.0	0.0	0.0	286833.94	sp|P19105|ML12A_HUMAN
sp|O15031|PLXB2_HUMAN	O15031	PLXB2_HUMAN	PLXNB2	1838	3.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Plexin-B2	1.0000	0.9990	6	7	7	7	6	0	0	0	0	1	6	0	0	0	0	1	6	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O15117|FYB1_HUMAN	O15117	FYB1_HUMAN	FYB1	783	14.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	FYN-binding protein 1	1.0000	0.9990	9	17	17	17	0	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O15143|ARC1B_HUMAN	O15143	ARC1B_HUMAN	ARPC1B	372	10.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin-related protein 2/3 complex subunit 1B	1.0000	0.9990	3	8	8	8	2	0	0	0	0	6	2	0	0	0	0	6	2	0	0	0	0	6	25778.236	0.0	0.0	0.0	0.0	145767.06	25778.236	0.0	0.0	0.0	0.0	145767.06	25778.236	0.0	0.0	0.0	0.0	145767.06	35743.0	0.0	0.0	0.0	0.0	202107.75	35743.0	0.0	0.0	0.0	0.0	202107.75	35743.0	0.0	0.0	0.0	0.0	202107.75	
sp|O15144|ARPC2_HUMAN	O15144	ARPC2_HUMAN	ARPC2	300	30.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin-related protein 2/3 complex subunit 2	1.0000	0.9990	9	22	22	22	7	0	0	0	0	15	7	0	0	0	0	15	7	0	0	0	0	15	98893.44	0.0	0.0	0.0	0.0	527507.56	98893.44	0.0	0.0	0.0	0.0	527507.56	98893.44	0.0	0.0	0.0	0.0	527507.56	42680.18	0.0	0.0	0.0	0.0	169789.94	42680.18	0.0	0.0	0.0	0.0	169789.94	42680.18	0.0	0.0	0.0	0.0	169789.94	
sp|O15230|LAMA5_HUMAN	O15230	LAMA5_HUMAN	LAMA5	3695	5.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Laminin subunit alpha-5	1.0000	0.9990	14	20	20	20	20	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43242|PSMD3_HUMAN	O43242	PSMD3_HUMAN	PSMD3	534	8.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 3	1.0000	0.9989	4	7	7	7	7	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43390|HNRPR_HUMAN	O43390	HNRPR_HUMAN	HNRNPR	633	9.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein R	1.0000	0.9990	6	7	3	7	7	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43516|WIPF1_HUMAN	O43516	WIPF1_HUMAN	WIPF1	503	7.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	WAS/WASL-interacting protein family member 1	1.0000	0.9990	4	6	6	6	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O43854|EDIL3_HUMAN	O43854	EDIL3_HUMAN	EDIL3	480	56.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	EGF-like repeat and discoidin I-like domain-containing protein 3	1.0000	0.9990	26	155	155	155	147	0	0	0	8	0	147	0	0	0	8	0	147	0	0	0	8	0	6679846.5	0.0	0.0	0.0	5550847.5	0.0	6679846.5	0.0	0.0	0.0	5550847.5	0.0	6679846.5	0.0	0.0	0.0	5550847.5	0.0	3013532.2	0.0	0.0	0.0	2635531.0	0.0	3013532.2	0.0	0.0	0.0	2635531.0	0.0	3013532.2	0.0	0.0	0.0	2635531.0	0.0	
sp|O60488|ACSL4_HUMAN	O60488	ACSL4_HUMAN	ACSL4	711	11.00	Homo sapiens OX=9606	1:Experimental evidence at protein level	Long-chain-fatty-acid--CoA ligase 4	1.0000	0.9990	6	6	4	6	6	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60568|PLOD3_HUMAN	O60568	PLOD3_HUMAN	PLOD3	738	8.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	1.0000	0.9990	5	8	8	8	8	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O60716|CTND1_HUMAN	O60716	CTND1_HUMAN	CTNND1	968	19.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Catenin delta-1	1.0000	0.9990	17	28	28	28	28	0	0	0	0	0	28	0	0	0	0	0	28	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O75083|WDR1_HUMAN	O75083	WDR1_HUMAN	WDR1	606	29.20	Homo sapiens OX=9606	1:Experimental evidence at protein level	WD repeat-containing protein 1	1.0000	0.9990	13	41	41	41	18	0	0	0	0	23	18	0	0	0	0	23	18	0	0	0	0	23	249803.31	0.0	0.0	0.0	0.0	735545.2	249803.31	0.0	0.0	0.0	0.0	735545.2	249803.31	0.0	0.0	0.0	0.0	735545.2	129046.77	0.0	0.0	0.0	0.0	287997.06	129046.77	0.0	0.0	0.0	0.0	287997.06	129046.77	0.0	0.0	0.0	0.0	287997.06	
sp|O75131|CPNE3_HUMAN	O75131	CPNE3_HUMAN	CPNE3	537	12.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Copine-3	1.0000	0.9990	6	11	11	11	11	0	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O75369|FLNB_HUMAN	O75369	FLNB_HUMAN	FLNB	2602	15.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Filamin-B	1.0000	0.9990	28	49	45	64	30	0	10	0	0	9	26	0	10	0	0	9	32	0	10	0	0	22	81768.26	0.0	76987.91	0.0	0.0	190370.69	81768.26	0.0	76987.91	0.0	0.0	190370.69	105810.42	0.0	52097.344	0.0	0.0	247195.1	100049.65	0.0	100484.82	0.0	0.0	179827.16	100049.65	0.0	100484.82	0.0	0.0	179827.16	133158.3	0.0	135442.69	0.0	0.0	245492.78	
sp|O75636|FCN3_HUMAN	O75636	FCN3_HUMAN	FCN3	299	53.80	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ficolin-3	1.0000	0.9990	14	326	326	326	0	90	109	14	1	112	0	90	109	14	1	112	0	90	109	14	1	112	0.0	4.4729872E7	3768347.8	3164845.0	0.0	8345691.0	0.0	4.4729872E7	3768347.8	3164845.0	0.0	8345691.0	0.0	4.4729872E7	3768347.8	3164845.0	0.0	8345691.0	0.0	1.4210375E7	2040060.4	1366597.6	0.0	4238374.0	0.0	1.4210375E7	2040060.4	1366597.6	0.0	4238374.0	0.0	1.4210375E7	2040060.4	1366597.6	0.0	4238374.0	
sp|O75643|U520_HUMAN	O75643	U520_HUMAN	SNRNP200	2136	2.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	U5 small nuclear ribonucleoprotein 200 kDa helicase	1.0000	0.9990	4	5	5	5	4	0	1	0	0	0	4	0	1	0	0	0	4	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O75882|ATRN_HUMAN	O75882	ATRN_HUMAN	ATRN	1429	5.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Attractin	1.0000	0.9990	7	13	13	13	1	0	12	0	0	0	1	0	12	0	0	0	1	0	12	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95084|PRS23_HUMAN	O95084	PRS23_HUMAN	PRSS23	383	21.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine protease 23	1.0000	0.9990	6	11	11	11	11	0	0	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95239|KIF4A_HUMAN	O95239	KIF4A_HUMAN	KIF4A	1232	4.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Chromosome-associated kinesin KIF4A	1.0000	0.9990	4	9	9	9	8	0	0	0	1	0	8	0	0	0	1	0	8	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|O95810|CAVN2_HUMAN	O95810	CAVN2_HUMAN	CAVIN2	425	27.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Caveolae-associated protein 2	1.0000	0.9990	10	22	22	22	0	0	0	0	0	22	0	0	0	0	0	22	0	0	0	0	0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00387|NB5R3_HUMAN	P00387	NB5R3_HUMAN	CYB5R3	301	14.30	Homo sapiens OX=9606	1:Experimental evidence at protein level	NADH-cytochrome b5 reductase 3	1.0000	0.9990	3	6	6	6	4	0	0	0	0	2	4	0	0	0	0	2	4	0	0	0	0	2	51162.344	0.0	0.0	0.0	0.0	60948.395	51162.344	0.0	0.0	0.0	0.0	60948.395	51162.344	0.0	0.0	0.0	0.0	60948.395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00441|SODC_HUMAN	P00441	SODC_HUMAN	SOD1	154	44.80	Homo sapiens	1:Experimental evidence at protein level	Superoxide dismutase [Cu-Zn]	1.0000	0.9990	4	10	10	10	3	0	3	0	0	4	3	0	3	0	0	4	3	0	3	0	0	4	91316.64	0.0	0.0	0.0	0.0	556240.6	91316.64	0.0	0.0	0.0	0.0	556240.6	91316.64	0.0	0.0	0.0	0.0	556240.6	69373.63	0.0	0.0	0.0	0.0	326593.6	69373.63	0.0	0.0	0.0	0.0	326593.6	69373.63	0.0	0.0	0.0	0.0	326593.6	
sp|P00450|CERU_HUMAN	P00450	CERU_HUMAN	CP	1065	45.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ceruloplasmin	1.0000	0.9990	37	191	191	191	0	0	179	2	0	10	0	0	179	2	0	10	0	0	179	2	0	10	0.0	0.0	2542987.0	0.0	0.0	194263.75	0.0	0.0	2542987.0	0.0	0.0	194263.75	0.0	0.0	2542987.0	0.0	0.0	194263.75	0.0	0.0	895097.44	168644.72	0.0	90551.54	0.0	0.0	895097.44	168644.72	0.0	90551.54	0.0	0.0	895097.44	168644.72	0.0	90551.54	
sp|P00488|F13A_HUMAN	P00488	F13A_HUMAN	F13A1	732	28.70	Homo sapiens OX=9606	1:Experimental evidence at protein level	Coagulation factor XIII A chain	1.0000	0.9990	17	63	62	63	3	0	19	0	0	41	3	0	19	0	0	40	3	0	19	0	0	41	31057.133	0.0	219815.22	0.0	0.0	1168747.9	31057.133	0.0	219815.22	0.0	0.0	1168747.9	31057.133	0.0	219815.22	0.0	0.0	1168747.9	0.0	0.0	124683.27	0.0	0.0	390325.22	0.0	0.0	124683.27	0.0	0.0	390325.22	0.0	0.0	124683.27	0.0	0.0	390325.22	
sp|P00734|THRB_HUMAN	P00734	THRB_HUMAN	F2	622	51.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Prothrombin	1.0000	0.9990	27	163	163	163	21	3	136	0	0	3	21	3	136	0	0	3	21	3	136	0	0	3	236949.3	113909.516	1234026.2	0.0	0.0	91782.82	236949.3	113909.516	1234026.2	0.0	0.0	91782.82	236949.3	113909.516	1234026.2	0.0	0.0	91782.82	385003.5	0.0	538017.75	0.0	0.0	49145.004	385003.5	0.0	538017.75	0.0	0.0	49145.004	385003.5	0.0	538017.75	0.0	0.0	49145.004	
sp|P00736|C1R_HUMAN	P00736	C1R_HUMAN	C1R	705	39.60	Homo sapiens OX=9606	1:Experimental evidence at protein level	Complement C1r subcomponent	1.0000	0.9990	22	110	101	110	0	17	47	4	0	42	0	15	43	4	0	39	0	17	47	4	0	42	0.0	2117603.8	462797.3	1491818.4	0.0	1088133.0	0.0	2117603.8	462797.3	1491818.4	0.0	1088133.0	0.0	2117603.8	462797.3	1491818.4	0.0	1088133.0	0.0	753099.7	240338.3	807461.25	0.0	673210.8	0.0	747064.5	242279.88	807461.25	0.0	673210.8	0.0	753099.7	240338.3	807461.25	0.0	673210.8	
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	56.90	Homo sapiens OX=9606	1:Experimental evidence at protein level	Haptoglobin	1.0000	0.9990	29	470	198	470	0	18	366	14	1	71	0	3	179	2	1	13	0	18	366	14	1	71	0.0	2782328.8	1.0147327E7	3390854.8	2441008.0	2784029.5	0.0	1170948.0	6584257.5	2001717.4	2441008.0	1408571.9	0.0	2782328.8	1.0147327E7	3390854.8	2441008.0	2784029.5	0.0	985743.2	5500925.5	1120652.4	0.0	1595402.2	0.0	0.0	7027260.0	1211881.0	0.0	972203.25	0.0	985743.2	5500925.5	1120652.4	0.0	1595402.2	
sp|P00739|HPTR_HUMAN	P00739	HPTR_HUMAN	HPR	348	64.10	Homo sapiens OX=9606	2:Experimental evidence at transcript level	Haptoglobin-related protein	1.0000	0.9990	23	129	129	401	0	14	75	10	0	30	0	14	75	10	0	30	0	29	262	22	0	88	0.0	2369768.0	2983391.5	2046275.0	0.0	1334710.9	0.0	2369768.0	2983391.5	2046275.0	0.0	1334710.9	0.0	2201630.0	8508624.0	2335253.0	0.0	2756798.5	0.0	1093967.9	2296353.2	1392986.0	0.0	348051.2	0.0	1093967.9	2296353.2	1392986.0	0.0	348051.2	0.0	1015290.9	3089674.8	1090078.2	0.0	1164977.9	
sp|P00740|FA9_HUMAN	P00740	FA9_HUMAN	F9	461	12.10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Coagulation factor IX	1.0000	0.9990	4	7	7	7	0	0	7	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00742|FA10_HUMAN	P00742	FA10_HUMAN	F10	488	8.40	Homo sapiens OX=9606	1:Experimental evidence at protein level	Coagulation factor X	1.0000	0.9986	4	4	4	4	1	0	2	0	0	1	1	0	2	0	0	1	1	0	2	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00748|FA12_HUMAN	P00748	FA12_HUMAN	F12	615	11.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Coagulation factor XII	1.0000	0.9990	4	10	10	10	0	0	10	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00750|TPA_HUMAN	P00750	TPA_HUMAN	PLAT	562	13.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Tissue-type plasminogen activator	1.0000	0.9990	7	12	12	12	12	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00751|CFAB_HUMAN	P00751	CFAB_HUMAN	CFB	764	35.50	Homo sapiens OX=9606	1:Experimental evidence at protein level	Complement factor B	1.0000	0.9990	22	74	74	74	1	0	73	0	0	0	1	0	73	0	0	0	1	0	73	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00915|CAH1_HUMAN	P00915	CAH1_HUMAN	CA1	261	39.10	Homo sapiens	1:Experimental evidence at protein level	Carbonic anhydrase 1	1.0000	0.9990	8	30	30	30	0	0	0	0	0	30	0	0	0	0	0	30	0	0	0	0	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	33.50	Homo sapiens	1:Experimental evidence at protein level	Carbonic anhydrase 2	1.0000	0.9990	7	20	20	20	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
